动画名称,动画url,动画总集数,动画放映时间,动画评分,动画放映类型,动画播放次数,动画原作,动画剧情类型,动画制作公司,动画监督 放学后的Pleiades,http://donghua.dmzj.com/donghua_info/2078.html,7,2011-02-01,4.3,TV,50863,暂无,奇幻,GAINAX,佐伯昭志
梦玉屋奇谈,http://donghua.dmzj.com/donghua_info/1361.html,1,2007-11-25,5.0,OVA,666,月野あかり,奇幻,Production I.G ,川崎逸朗
翼年代记 东京默示录,http://donghua.dmzj.com/donghua_info/1362.html,3,2007-02-24,4.8,OVA,23712,CLAMP,冒险,Production I.G,多田俊介
机械女仆,http://donghua.dmzj.com/donghua_info/1364.html,3,2007-10-14,4.8,OVA,617739,みづきたけひと,后宫,童夢,稲垣隆行
东京糖衣巧克力,http://donghua.dmzj.com/donghua_info/1365.html,2,2007-10-27,4.5,OVA,7415,Production I.G,爱情,Production I.G ,塩谷直義
装甲骑兵 PAILSEN FILES,http://donghua.dmzj.com/donghua_info/1366.html,12,2007-10-26,5.0,OVA,16022,矢立肇、高橋良輔,机战,アンサースタジオ,高橋良輔
扑杀天使2,http://donghua.dmzj.com/donghua_info/1368.html,2,2007-08-13,4.2,OVA,21298,おかゆまさき,后宫,ハルフィルムメーカー,水島努
BALDR FORCE EXE RESOLUTION,http://donghua.dmzj.com/donghua_info/1369.html,4,2007-10-07,4.4,OVA,78752,アルケミスト,悬疑,サテライト,田中たかゆき
战斗妖精少女,http://donghua.dmzj.com/donghua_info/1386.html,1,2007-03-11,4.0,OVA,4760,神林長平,战争,スタジオ・ファンタジア,もりたけし
钢琴之森,http://donghua.dmzj.com/donghua_info/1455.html,1,2007-07-21,4.9,剧场版,5621,一色まこと,奇幻,マッドハウス ,小島正幸 
赌博默示录,http://donghua.dmzj.com/donghua_info/272.html,28,2007-10-02,4.8,TV,545723,福本伸行,竞技,マッドハウス,佐藤雄三
苹果核战记2,http://donghua.dmzj.com/donghua_info/1466.html,1,2007-10-20,5.0,剧场版,6625,士郎正宗,科幻,暂无,荒牧伸志 
健康全裸系游泳部,http://donghua.dmzj.com/donghua_info/306.html,13,2007-07-03,4.9,TV,80452,はっとりみつる,搞笑,アートランド,そ～とめこういちろう
守护甜心,http://donghua.dmzj.com/donghua_info/277.html,127,2007-10-06,4.4,TV,525582,PEACH-PIT,校园,サテライト,安田賢司
秦时明月第1部之百步飞剑,http://donghua.dmzj.com/donghua_info/317.html,10,2007-01-01,4.4,TV,156864,温世仁,冒险,杭州玄机科技,沈乐平
茄子,http://donghua.dmzj.com/donghua_info/1826.html,2,2007-10-24,4.4,OVA,3159,黒田硫黄,竞技,マッドハウス ,高坂希太郎 
蜜蜂总动员,http://donghua.dmzj.com/donghua_info/1949.html,1,2007-11-02,5.0,剧场版,1310,暂无,搞笑,梦工厂,西蒙·史密斯
ICE,http://donghua.dmzj.com/donghua_info/1923.html,6,2007-01-01,3.4,OVA,41934,秋元康 ,百合,P・P・M ,小林誠 
料理鼠王,http://donghua.dmzj.com/donghua_info/1963.html,1,2007-06-29,5.0,剧场版,13346,暂无,搞笑,皮克斯动画,暂无
恋爱情结,http://donghua.dmzj.com/donghua_info/655.html,25,2007-04-07,4.8,TV,328949,中原アヤ,爱情,東映アニメーション,宇田鋼之介
湾岸午夜,http://donghua.dmzj.com/donghua_info/105.html,27,2007-06-09,4.6,TV,42801,楠みちはる,竞技,A?C?G?T,冨永恒雄
猫拉面,http://donghua.dmzj.com/donghua_info/2270.html,2,2007-06-22,4.0,TV,4611,そにしけんじ,搞笑,暂无,春日森春木
铁子之旅,http://donghua.dmzj.com/donghua_info/1082.html,8,2007-06-24,3.5,TV,1151,菊池直恵,社会,グループ・タック,永丘昭典
流星之洛克人Tribe,http://donghua.dmzj.com/donghua_info/2300.html,21,2007-11-03,4.0,TV,14406,Capcom,冒险,XEBEC,加戸誉夫
最游记RELOAD埋葬篇,http://donghua.dmzj.com/donghua_info/2524.html,3,2007-01-01,5.0,OVA,9159,峰倉かずや,耽美,ARMS,大畑晃一
恋风,http://donghua.dmzj.com/donghua_info/975.html,13,2004-04-01,4.6,TV,53285,吉田基已,爱情,A.C.G.T.,大森貴弘
天使的尾巴2,http://donghua.dmzj.com/donghua_info/1013.html,7,2004-10-24,4.9,TV,8940,六月十三,后宫,東京キッズ,越智一裕
冒险王比特,http://donghua.dmzj.com/donghua_info/1080.html,52,2004-09-30,4.1,TV,79111,三条陸、稲田浩司,冒险,東映アニメーション,暂无
SD高达Force,http://donghua.dmzj.com/donghua_info/1168.html,50,2004-01-07,2.5,TV,30376,矢立肇、富野由悠季,机战,サンライズ,阿部雄一
混沌武士,http://donghua.dmzj.com/donghua_info/1109.html,26,2004-05-19,4.9,TV,74811,マングローブ,冒险,マングローブ,渡辺信一郎
BECK,http://donghua.dmzj.com/donghua_info/1120.html,26,2004-10-06,4.9,TV,60194,ハロルド作石,竞技,マッドハウス,小林治
游戏王GX,http://donghua.dmzj.com/donghua_info/1116.html,180,2004-10-06,4.8,TV,992286,高橋和希,竞技,ぎゃろっぷ,辻初樹
机兽新世纪,http://donghua.dmzj.com/donghua_info/1121.html,26,2004-10-03,4.3,TV,49666,暂无,机战,東京キッズ,蒔田浩二
爱丽丝学园,http://donghua.dmzj.com/donghua_info/1125.html,26,2004-10-30,4.7,TV,80192,樋口橘,校园,グループ・タック,大森貴弘
W Wish,http://donghua.dmzj.com/donghua_info/1123.html,13,2004-10-02,3.5,TV,15183,暂无,爱情,トライネットエンタテインメント、ピクチャーマジック ,関田修 
抓鬼天狗帮,http://donghua.dmzj.com/donghua_info/1127.html,25,2004-10-05,4.8,TV,36849,木下さくら、東山和子,奇幻,スタジオディーン,わたなべひろし
河童的饲养方法,http://donghua.dmzj.com/donghua_info/1129.html,7,2004-10-04,2.7,TV,1578,石川優吾,社会,ピクチャーマジック,宮﨑なぎさ
砂小子,http://donghua.dmzj.com/donghua_info/1130.html,24,2004-10-05,4.7,TV,22575,うすね正俊,冒险,GONZO,稲垣隆行
阴阳大战记,http://donghua.dmzj.com/donghua_info/1132.html,52,2004-09-30,4.6,TV,58815,ウィズ、海童博行、富沢義彦,冒险,サンライズ,菱田正和
库拉乌幻之记忆,http://donghua.dmzj.com/donghua_info/1138.html,24,2004-06-24,4.7,TV,21127,暂无,科幻,ボンズ,入江泰浩
熊猫Z,http://donghua.dmzj.com/donghua_info/1142.html,30,2004-04-12,3.5,TV,3465,押田秀一 永井豪 ,搞笑,ビー・メディア、シナジージャパン ,神戸守 
魔法少女队阿尔斯,http://donghua.dmzj.com/donghua_info/1143.html,41,2004-04-09,3.0,TV,6768,雨宮慶太,奇幻,スタジオ４℃,芦野芳晴
神魂合体第二季,http://donghua.dmzj.com/donghua_info/1146.html,13,2004-04-06,4.8,TV,6591,暂无,热血,OLM、AIC,長岡康史
绚烂舞踏祭,http://donghua.dmzj.com/donghua_info/1148.html,26,2004-04-01,4.1,TV,39870,ソニー・コンピュータエンタテインメント,机战,ボンズ  ,森邦宏
最游记RELOAD GUNLOCK,http://donghua.dmzj.com/donghua_info/1153.html,26,2004-04-01,4.0,TV,12929,峰倉かずや,耽美,電通、ぴえろ、テレビ東京,えんどうてつや
妄想代理人,http://donghua.dmzj.com/donghua_info/1154.html,13,2004-02-02,4.7,TV,14056,今敏,悬疑,マッドハウス,今敏 
我爱你宝贝,http://donghua.dmzj.com/donghua_info/1141.html,26,2004-04-03,4.9,TV,137016,槙ようこ,搞笑,暂无,奥脇雅晴
超重神2,http://donghua.dmzj.com/donghua_info/1164.html,12,2004-01-08,3.9,TV,22474,大張正己、赤松和光、GONZO,机战,GONZO,大張正己
杀人科2,http://donghua.dmzj.com/donghua_info/1167.html,12,2004-01-12,4.6,TV,9365,井出安軌、神崎潤 ,冒险,AIC ,林宏樹 
彗星狙击作战OVA,http://donghua.dmzj.com/donghua_info/1220.html,10,2004-05-28,5.0,OVA,2025,スタジオ・ファンタジア,科幻,スタジオ・ファンタジア,もりたけし
陆奥圆明流外传 修罗之刻,http://donghua.dmzj.com/donghua_info/1147.html,26,2004-04-06,4.9,TV,41264,川原正敏,历史,スタジオコメット,三澤伸
火鸟,http://donghua.dmzj.com/donghua_info/1289.html,15,2004-03-21,5.0,TV,7108,手塚治虫,社会,手塚プロダクション,高橋良輔
樱花大战OVA5,http://donghua.dmzj.com/donghua_info/1346.html,3,2004-10-20,3.8,OVA,2997,広井王子 ,后宫,ラディクス ,山本裕介 
柯赛特的肖像,http://donghua.dmzj.com/donghua_info/1338.html,3,2004-04-11,4.6,OVA,11695,COSSETTE HOUSE・ANIPLEX,悬疑,童夢,新房昭之
宇宙交响诗,http://donghua.dmzj.com/donghua_info/1388.html,13,2004-08-06,4.2,OVA,4203,松本零士,科幻,エイベックス,松本零士
阿梓来帮忙,http://donghua.dmzj.com/donghua_info/1389.html,1,2004-08-01,3.3,TV,2759,川邊優子,搞笑,トムス・エンタテインメント,亀垣一
甜心战士重制版,http://donghua.dmzj.com/donghua_info/1390.html,6,2004-07-23,2.7,OVA,5041,永井豪,冒险,東映アニメーション,庵野秀明
发明工坊OVA,http://donghua.dmzj.com/donghua_info/1392.html,2,2004-04-02,5.0,OVA,3586,工画堂スタジオ,奇幻,ufotable zippers,まついひとゆき
光之美少女,http://donghua.dmzj.com/donghua_info/1155.html,49,2004-02-01,4.1,TV,19035,東堂いづみ,奇幻,ABC、ADK、東映アニメーション,西尾大介
夏色的砂时计,http://donghua.dmzj.com/donghua_info/1393.html,2,2004-04-23,4.6,OVA,9428,プリンセスソフト,奇幻,陸演隊,岡尾貴洋
哈尔的移动城堡,http://donghua.dmzj.com/donghua_info/1443.html,1,2004-11-20,4.9,剧场版,55178,宮崎駿,奇幻,暂无,宮崎駿
心灵游戏,http://donghua.dmzj.com/donghua_info/1463.html,1,2004-08-07,4.0,剧场版,2467,ロビン西,悬疑,STUDIO4℃,湯浅政明
蒸汽男孩,http://donghua.dmzj.com/donghua_info/1464.html,1,2004-07-17,4.8,剧场版,3953,大友克洋,科幻,サンライズ,大友克洋
苹果核战记,http://donghua.dmzj.com/donghua_info/1465.html,1,2004-04-17,4.7,剧场版,9105,士郎正宗,科幻,デジタルフロンティア,荒牧伸志 
新盖塔,http://donghua.dmzj.com/donghua_info/1734.html,13,2004-01-01,5.0,TV,13108,永井豪、石川賢 ,机战,ブレインズ・ベース ,川越淳 
先行者,http://donghua.dmzj.com/donghua_info/1820.html,1,2004-11-24,5.0,OVA,1924,鎌田祐輔 ,搞笑,スタジオ雲雀 ,暂无
海豚便利屋,http://donghua.dmzj.com/donghua_info/1391.html,1,2004-06-25,5.0,OVA,452,大地丙太郎,搞笑,大地丙太郎,大地丙太郎
间奏曲,http://donghua.dmzj.com/donghua_info/1911.html,3,2004-03-25,4.8,TV,25384,ロングショット、NECインターチャネル,悬疑,東映アニメーション,長峯達也 
天空断罪,http://donghua.dmzj.com/donghua_info/1848.html,1,2004-01-01,2.0,OVA,19480,暂无,机战,暂无,暂无
甜心格格第2季,http://donghua.dmzj.com/donghua_info/3080.html,104,2011-01-01,5.0,TV,9860,暂无,搞笑,方块动漫画,彭雪梅
追逐繁星的孩子,http://donghua.dmzj.com/donghua_info/2066.html,3,2011-05-07,4.7,剧场版,46299,新海诚,冒险,コミックス･ウェーブ・フィルム,新海诚
大妹子们的动画时间「滑过河面的风」,http://donghua.dmzj.com/donghua_info/2131.html,1,2011-01-06,3.7,TV,6520,唯川恵,社会,暂无,暂无
丹特丽安的书架,http://donghua.dmzj.com/donghua_info/1984.html,19,2011-07-16,4.8,TV,438273,三雲岳斗,奇幻,暂无,暂无
奇可和丽塔,http://donghua.dmzj.com/donghua_info/3368.html,2,2011-02-25,3.9,剧场版,6920,暂无,爱情,暂无,Tono Errando / 哈维尔·马里斯卡尔 / 费尔南多·楚巴
老人与小猪,http://donghua.dmzj.com/donghua_info/4099.html,1,2011-04-22,5.0,OVA,403,孙怡然,爱情,北京电影学院,孙怡然
超蛙战士之星际家园,http://donghua.dmzj.com/donghua_info/3676.html,25,2011-01-01,3,TV,1038,暂无,科幻,暂无,(小)徐克
技之旅人,http://donghua.dmzj.com/donghua_info/2367.html,2,2011-11-15,3.7,OVA,11735,松江名俊,冒险,暂无,暂无
铁拳剧场版,http://donghua.dmzj.com/donghua_info/2351.html,3,2011-09-03,4.7,剧场版,89523,バンダイナムコゲームス,竞技,デジタル・フロンティア,毛利陽一
攻壳机动队SAC SSS 3D剧场版,http://donghua.dmzj.com/donghua_info/7100.html,1,2011-03-26,5.0,剧场版,6506,士郎正宗,科幻,Production I.G,神山健治
倒霉先生第三季,http://donghua.dmzj.com/donghua_info/8610.html,104,2011,3,TV,0,田池,搞笑,暂无,暂无
相声集锦,http://donghua.dmzj.com/donghua_info/8688.html,50,2011,5.0,TV,0,暂无,搞笑,暂无,王金全
恶搞之家第十季,http://donghua.dmzj.com/donghua_info/8592.html,23,2011-09-01,3.0,TV,45735,Fox,搞笑,Fox,暂无
巨熊,http://donghua.dmzj.com/donghua_info/8674.html,1,2011-02-10,4.0,剧场版,3659,暂无,冒险,暂无,Esben Toft Jacobsen
铳梦Battle Angel,http://donghua.dmzj.com/donghua_info/694.html,0,2017,4.0,剧场版,0,木城ゆきと,科幻,20世纪福克斯电影公司 ,詹姆斯·卡梅隆 James Cameron    
Fate/Zero粤语版,http://donghua.dmzj.com/donghua_info/8422.html,22,2011-10-02,2.5,TV,26480,Nitroplus/TYPE-MOON,奇幻,ufotable,あおきえい 
某僵尸少女的灾难,http://donghua.dmzj.com/donghua_info/2686.html,1,2018-07-04,4.9,TV,22835,池端亮,冒险,GONZO/スティングレイ,岩見英明
苍之乌尔剧场版,http://donghua.dmzj.com/donghua_info/3734.html,0,2018,5.0,剧场版,0,山贺博之,科幻,GAINAX,山贺博之
太空熊猫英雄归来,http://donghua.dmzj.com/donghua_info/9829.html,1,2016-04-02,3,剧场版,75,暂无,科幻,合肥泰尚文化科技有限公司、峨眉电影集团有限公司、北京锋尚锐志文化传媒有限公司,暂无
穿靴子的猫2,http://donghua.dmzj.com/donghua_info/6985.html,0,2016,5.0,剧场版,0,暂无,冒险,梦工厂,暂无
少女们向荒野进发,http://donghua.dmzj.com/donghua_info/9534.html,20,2016-01-07,4.4,TV,142790,TAKAHIRO/田中罗密欧/松龙,校园,project No.9,佐藤卓哉
从前有座灵剑山,http://donghua.dmzj.com/donghua_info/9447.html,15,2016-01-08,4.2,TV,370839,国王陛下,玄幻,Studio DEEN、腾讯动漫、绘梦动画,李豪凌，铃木行 
大叔与果汁软糖,http://donghua.dmzj.com/donghua_info/9235.html,14,2016-01-07,4.9,TV,60467,音井れこ丸,搞笑,Creators in Pack,ひらさわひさよし/佐佐木勅嘉
神赐之门,http://donghua.dmzj.com/donghua_info/9090.html,20,2016-01-08,3.8,TV,289394,Acquire,冒险,Studio Pierrot,阿部记之
忍者杀手SE,http://donghua.dmzj.com/donghua_info/9998.html,13,2016-04-02,3.6,TV,16542,Bradley Bond / Philip Ninj@ Morzez / わらいなく,科幻,TRIGGER,雨宫哲
Big Order,http://donghua.dmzj.com/donghua_info/9533.html,13,2016-04-15,3.9,TV,734662,エスのサカエ,冒险,アスリード(asread),鎌仲史阳 
火星异种第二季,http://donghua.dmzj.com/donghua_info/9352.html,17,2016-04-01,3.0,TV,580486,贵家悠 / 橘贤一,科幻,LIDENFILMSxTYO动画,福田道生
面包日常,http://donghua.dmzj.com/donghua_info/9378.html,14,2016-04-03,4.8,TV,12303,emily,搞笑,旭Production ,辻初树
我的英雄学院,http://donghua.dmzj.com/donghua_info/9551.html,21,2016-04-03,4.6,TV,1468893,堀越耕平,校园,Bones ,长崎健司
青春波纹,http://donghua.dmzj.com/donghua_info/9382.html,17,2016-04-09,4.6,TV,46259,あっと，铃木贵昭,科幻,Production IMS,信田ユウ
RS计划-Rebirth Storage-,http://donghua.dmzj.com/donghua_info/9981.html,3,2016-06-25,3.9,TV,109846,暂无,科幻,富士电视台×DeNA×エブリスタ,暂无
怪盗小丑第三季,http://donghua.dmzj.com/donghua_info/9896.html,14,2016-04-04,3.8,TV,9729,高桥秀康,搞笑,SHIN-EI动画,寺本幸代
圣战刻耳柏洛斯,http://donghua.dmzj.com/donghua_info/9851.html,31,2016-04-05,3.6,TV,314361,暂无,奇幻,ブリッジ,近藤信宏
美少女战士水晶第三季,http://donghua.dmzj.com/donghua_info/9473.html,19,2016-04-04,4.5,TV,58122,武内直子,爱情,東映アニメーション,今千秋
南烟斋笔录,http://donghua.dmzj.com/donghua_info/10156.html,4,2016-05,4.6,TV,15107,壳小杀 /左小翎,奇幻,暂无,暂无
爱宠大机密,http://donghua.dmzj.com/donghua_info/10187.html,1,2016-07-08,5.0,剧场版,3470,暂无,搞笑,环球影业、照明娱乐 ,克里斯·雷纳德 
欧西里斯的天秤第二季,http://donghua.dmzj.com/donghua_info/10066.html,2,2016-04-22,4.4,TV,12325,暂无,悬疑,富士电视台,富士川祐辅
美少女游戏组合Crane Game Girls,http://donghua.dmzj.com/donghua_info/9991.html,13,2016-04-06,3.8,TV,2173,暂无,搞笑,京風とまと,Mr.Milkman
鬼斩,http://donghua.dmzj.com/donghua_info/9862.html,16,2016-04-06,4.3,TV,28433,Cyberstep工作室,神魔,小丑社,山本天志
温暖的印记,http://donghua.dmzj.com/donghua_info/10094.html,10,2016-06-07,4.7,TV,226061,深町なか,爱情,Fanworks,松井久美
丑小鸭历险记,http://donghua.dmzj.com/donghua_info/10132.html,2,2016-07-02,3,剧场版,713,暂无,冒险,暂无,郑义 
超能太阳鸭,http://donghua.dmzj.com/donghua_info/9864.html,2,2016,3,剧场版,2348,暂无,搞笑,枫海影业 ,暂无
天生我刺,http://donghua.dmzj.com/donghua_info/9440.html,2,2016-07-22,3,剧场版,73,暂无,搞笑,北京摩天轮文化传媒有限公司/Skywheel Entertainment ,黄健明 
热血雷锋侠之激情营救,http://donghua.dmzj.com/donghua_info/10195.html,1,2016-08-19,3,剧场版,1213,暂无,亲子,中影股份有限公司、中影动画产业有限公司、自治区党委宣传部 ,黄军
麦兜·饭宝奇兵,http://donghua.dmzj.com/donghua_info/10192.html,2,2016-07-22,3,剧场版,3085,暂无,科幻,新华展望传媒有限公司 ,谢立文
神秘世界历险记3,http://donghua.dmzj.com/donghua_info/10194.html,1,2016-07-29,3,剧场版,2229,暂无,冒险,江苏省广播电视总台优漫卡通卫视/其欣然影视,王云飞
新战神金刚：传奇守护神,http://donghua.dmzj.com/donghua_info/10189.html,11,2016-06-10,3.7,TV,42692,暂无,科幻,梦工厂,暂无
甲铁城的卡巴内瑞,http://donghua.dmzj.com/donghua_info/8493.html,19,2016-04-07,4.7,TV,2000580,大河内一楼,科幻,WIT STUDIO,荒木哲郎
鼠狗大战乐翻天,http://donghua.dmzj.com/donghua_info/10086.html,66,2016-04,3,TV,418,暂无,搞笑,暂无,暂无
泰迪熊之玩具大战,http://donghua.dmzj.com/donghua_info/10196.html,1,2016-06-09,3,剧场版,1271,暂无,搞笑,咪咕动漫有限公司、金川文化公司 ,胡韵 
乐可音乐+,http://donghua.dmzj.com/donghua_info/10201.html,82,2016-07-01,3,TV,0,暂无,亲子,暂无,暂无
电脑总动员,http://donghua.dmzj.com/donghua_info/10200.html,55,2016-07-01,3,TV,0,暂无,科幻,暂无,陈强
襄阳萌物语,http://donghua.dmzj.com/donghua_info/10202.html,14,2016-07-01,3,TV,203,暂无,亲子,暂无,暂无
魔笛MAGI辛巴达的冒险,http://donghua.dmzj.com/donghua_info/9479.html,17,2016-04-15,4.5,TV,665192,大高忍、大寺义史,奇幻,Lay-duce,宮尾佳和
大鱼海棠,http://donghua.dmzj.com/donghua_info/4433.html,10,2016-07-08,4.4,剧场版,145363,暂无,爱情,B&T Studio(彼岸天),Liang Xuan
红壳的潘多拉,http://donghua.dmzj.com/donghua_info/9708.html,17,2016-01-08,4.4,TV,85005,士郎正宗/六道神士,科幻,Studio五組 ・AXsiZ,名和宗则
ReLIFE,http://donghua.dmzj.com/donghua_info/8825.html,16,2016-06-24,5.0,TV,405099,夜宵草,校园,TMS Entertainment,小坂知
阿U第七季,http://donghua.dmzj.com/donghua_info/10221.html,26,2016,3,TV,0,暂无,搞笑,杭州阿优文化创意有限公司,曹小卉
阿U第八季,http://donghua.dmzj.com/donghua_info/10222.html,26,2016-07-10,3,TV,0,暂无,搞笑,杭州阿优文化创意有限公司,曹小卉
驯龙记第五季,http://donghua.dmzj.com/donghua_info/10184.html,13,2016-06-24,5.0,TV,280771,disney,冒险,DreamWorks Animation,暂无
侠岚第六季,http://donghua.dmzj.com/donghua_info/8497.html,27,2016-01-22,4.3,TV,126004,暂无,冒险,北京若森数字科技有限公司,关心 / 刘阔
我的冒险世界,http://donghua.dmzj.com/donghua_info/10227.html,22,2016-07-15,1.3,TV,7444,暂无,搞笑,多玩动画/多玩我的世界盒子,余郭松
海贼王特别篇Heart of Gold,http://donghua.dmzj.com/donghua_info/10121.html,3,2016-07-16,4.7,TV,104526,尾田栄一郎,搞笑,东映动画,暂无
海贼王2016剧场版GOLD,http://donghua.dmzj.com/donghua_info/9374.html,9,2016-07-23,4.6,剧场版,226607,尾田栄一郎,热血,東映アニメーション ,宫元宏彰
光之美少女全明星 大家一起唱 奇迹的魔法,http://donghua.dmzj.com/donghua_info/9674.html,3,2016-03-19,5.0,剧场版,23814,東堂いづみ,奇幻,东映动画,土田豊
忍者乱太郎第24期,http://donghua.dmzj.com/donghua_info/10055.html,65,2016-04-04,4.1,TV,25076,尼子骚兵卫,搞笑,亚细亚堂,河内日出夫
血魔人,http://donghua.dmzj.com/donghua_info/9793.html,15,2016-04-27,3.8,TV,241067,张三疯,奇幻,暂无,暂无
菊花笑典之有神么第二季,http://donghua.dmzj.com/donghua_info/10136.html,12,2016-02-19,4.5,TV,169011,艾乐米,搞笑,厦门市有神网络技术有限公司,皮雀，曾阿牛 
为何而生 莲如上人与吉崎炎上,http://donghua.dmzj.com/donghua_info/10089.html,1,2016-05-21,4.0,剧场版,420,『なぜ生きる』（1万年堂出版）,剧情,STUDIO DEEN,大庭秀昭
名作君,http://donghua.dmzj.com/donghua_info/9996.html,16,2016-04-08,3,TV,280,Pie in the sky,搞笑,Pie in the sky,新海岳人
B-project,http://donghua.dmzj.com/donghua_info/10026.html,4,2016-07-02,3.8,TV,40399,志仓千代丸/西川贵教,歌舞,A-1 Pictures,菅沼栄治
可爱宣言第二季,http://donghua.dmzj.com/donghua_info/10133.html,8,2016-05-01,4.5,TV,2530,地狱三泽,搞笑,ギャザリング,まんきゅう
乔乔的奇妙冒险第四部,http://donghua.dmzj.com/donghua_info/9543.html,8,2016-04-01,4.5,TV,48819,荒木飞吕彦,冒险,david production,津田尚克 
火影忍者 鼬真传,http://donghua.dmzj.com/donghua_info/9752.html,10,2016-03-03,4.1,TV,122859,矢野隆/岸本齐史,奇幻,ぴえろ,伊達勇登
星球大战:克隆人战争第七季,http://donghua.dmzj.com/donghua_info/10068.html,8,2016,2.2,TV,5262,暂无,科幻,暂无,Steward Lee
马男波杰克第三季,http://donghua.dmzj.com/donghua_info/10234.html,12,2016-07-22,5.0,TV,11008,暂无,搞笑,Netflix,暂无
猎车兽魂,http://donghua.dmzj.com/donghua_info/10067.html,46,2016-03-23,3.0,TV,6773,暂无,冒险,广州市乐淘动漫设计有限公司,吴冠廷，陈勇，黄祖麟 
少年师爷之勇者闯江南,http://donghua.dmzj.com/donghua_info/10112.html,26,2016,3,TV,0,暂无,冒险,绍兴特立宙电脑动画有限公司,张学文
最终流放 银翼之法姆剧场版,http://donghua.dmzj.com/donghua_info/9578.html,2,2016-02-24,4.6,剧场版,32824,暂无,冒险,GONZO,千明孝一
动画未来2016,http://donghua.dmzj.com/donghua_info/9480.html,4,2016-04-03,4.8,OVA,9657,暂无,奇幻,暂无,暂无
疯狂动物城,http://donghua.dmzj.com/donghua_info/9663.html,4,2016-03-04,4.8,剧场版,41702,暂无,冒险,迪士尼影业,拜伦·霍华德/瑞奇·摩尔/杰拉德·布什 
择天记第二季,http://donghua.dmzj.com/donghua_info/9778.html,1,2016-07-20,4.7,TV,32375,暂无,玄幻,上海福煦影视文化投资有限公司,倪明 
完美世界双食记,http://donghua.dmzj.com/donghua_info/9994.html,7,2016-04-17,2.6,TV,9166,辰东,搞笑,暂无,暂无
潮与虎第二季,http://donghua.dmzj.com/donghua_info/9992.html,2,2016-04-01,4.2,TV,15442,藤田和日郎,冒险,MAPPA / studio VLON,西村聪
少年师爷第八部,http://donghua.dmzj.com/donghua_info/10113.html,26,2016,3,TV,0,暂无,冒险,绍兴特立宙电脑动画有限公司,张学文
元气拯救队,http://donghua.dmzj.com/donghua_info/10111.html,52,2016-04-27,3,TV,0,暂无,科幻,广州星原文化科技股份有限公司 ,杨小湛，陈智勇，陈树帜
守望先锋游戏动画短片,http://donghua.dmzj.com/donghua_info/10124.html,5,2016,5.0,短片同人,46712,暴雪娱乐,科幻,暴雪娱乐,暂无
同级生,http://donghua.dmzj.com/donghua_info/8916.html,6,2016-02-20,3.8,剧场版,80523,中村明日美子,耽美,A-1 Pictures,中村章子
小鸡彩虹,http://donghua.dmzj.com/donghua_info/10134.html,26,2016-05-26,3,TV,0,暂无,亲子,杭州天雷动漫有限公司，浙江传媒学院，宁波市暴风动漫有限公司 ,雷涛 
白雪公主和三只小猪,http://donghua.dmzj.com/donghua_info/10144.html,0,2016-08-12,1.0,剧场版,0,暂无,搞笑,山西菲尔幕文化传媒有限公司、北京菲尔幕文化传媒有公司、浙江东阳四月天影视文化有限公司,暂无
像风一样,http://donghua.dmzj.com/donghua_info/10146.html,1,2016-07-09,5.0,剧场版,412,千叶彻弥,治愈,株式会社エクラアニマル,本多敏行
半面人,http://donghua.dmzj.com/donghua_info/9944.html,14,2016-03-16,3.6,TV,85951,暂无,玄幻,北京屹立互娱网络科技有限公司,暂无
宝石宠物Attack Chance,http://donghua.dmzj.com/donghua_info/9924.html,3,2016-02-20,4.0,TV,4744,Sanrio、Sega Toys,搞笑,Studio DEEN ,暂无
疯狂时代第二季,http://donghua.dmzj.com/donghua_info/10135.html,14,2016-05-26,3,TV,2575,无码影视,搞笑,无码影视 ,刘小虎
杀戮幻影 从零开始的反叛,http://donghua.dmzj.com/donghua_info/10131.html,3,2016-05-26,4.3,剧场版,86598,Fuji&gumi; Games,奇幻,Production I.G,塩谷直义
少年女仆,http://donghua.dmzj.com/donghua_info/9396.html,4,2016-04-07,4.2,TV,13417,乙橘（Ototachibana),搞笑,8bit,山本裕介 
圣战刻耳柏洛斯国语版,http://donghua.dmzj.com/donghua_info/9964.html,26,2016-03-11,2.4,TV,60309,暂无,奇幻,ブリッジ,近藤信宏
羁绊者,http://donghua.dmzj.com/donghua_info/9499.html,11,2016-04,4.2,TV,19515,トリガー・岡田麿里,奇幻,TRIGGER,小林宽
Super Lovers,http://donghua.dmzj.com/donghua_info/9013.html,14,2016-04-06,3.7,TV,84895,阿部美幸,耽美,STUDIO DEEN,石平信司
聪明的顺溜,http://donghua.dmzj.com/donghua_info/10162.html,52,2016-06-10,3.5,TV,0,暂无,亲子,济南军区政治部电视艺术中心，北京东方毅拓展文化协会 ,暂无
我是丐帮不打奶花动态漫画,http://donghua.dmzj.com/donghua_info/10037.html,12,2016-03-29,3.0,TV,16826,楼筝,搞笑,Flay工作室,暂无
螺旋境界线游戏动画,http://donghua.dmzj.com/donghua_info/10155.html,1,2016,4.2,其他,11803,钻石咖啡鸦,冒险,上海云螺,吉川明静
飞翔的魔女,http://donghua.dmzj.com/donghua_info/9317.html,11,2016-04-10,4.8,TV,49566,石塚千寻(石冈千斐),校园,J.C.STAFF,桜美かつし 
